report_month,company,county,region,industry,jobs_created,payroll,jobs_retained,investment,source_file,page,program,program_value
2024-Jun,"Powell Electrical Systems, Inc.",Stark,Northeast,Advanced Manufacturing,30,"$1,440,000",122,"$455,000",2024_annual_monthly_metrics.pdf,6,JobsOhio Economic Development Grant,"$75,000"
2024-Jun,"Scott Steel, LLC",Miami,Western,Advanced Manufacturing,18,"$900,000",45,"$4,140,000",2024_annual_monthly_metrics.pdf,6,JobsOhio Revitalization Grant,"$200,000"
2024-Jun,"Simpson Manufacturing Co., Inc.",Franklin,Central,Advanced Manufacturing,125,"$5,535,375",380,"$25,000,000",2024_annual_monthly_metrics.pdf,6,JobsOhio Workforce Grant,"$200,000"
2024-Jun,"Sunpower, Inc.",Athens,Southeast,Advanced Manufacturing,8,"$438,000",53,"$447,000",2024_annual_monthly_metrics.pdf,6,JobsOhio Economic Development Grant,"$75,000"
2024-Jun,"Tark, LLC",Montgomery,Western,Advanced Manufacturing,12,"$565,000",41,"$25,000",2024_annual_monthly_metrics.pdf,6,JobsOhio Workforce Grant,"$40,000"
2024-Jun,"The Chef's Garden, Inc.",Erie,Northeast,Food and Agribusiness,15,"$651,144",134,$0,2024_annual_monthly_metrics.pdf,6,JobsOhio Small Business Grant,"$50,000"
2024-Jun,The Gem City Engineering Co.,Montgomery,Western,Technology,31,"$2,384,488",130,"$1,831,000",2024_annual_monthly_metrics.pdf,6,JobsOhio Economic Development Grant,"$150,000"
2024-Jun,The Mack Iron Works Company,Erie,Northeast,Advanced Manufacturing,3,"$150,000",29,"$300,000",2024_annual_monthly_metrics.pdf,6,JobsOhio Small Business Grant,"$25,000"
2024-Jun,Thermocolor LLC,Erie,Northeast,Energy and Chemicals,18,"$748,800",43,"$3,000,000",2024_annual_monthly_metrics.pdf,6,JobsOhio Economic Development Grant,"$100,000"
2024-Jun,Thermocolor LLC,Erie,Northeast,Energy and Chemicals,18,"$748,800",43,"$3,000,000",2024_annual_monthly_metrics.pdf,6,JobsOhio Workforce Grant,"$100,000"
2024-Jul,"A.R.E. Accessories, LLC",Stark,Northeast,Automotive,111,"$5,624,500",783,"$4,900,000",2024_annual_monthly_metrics.pdf,7,JobsOhio Economic Development Grant,"$650,000"
2024-Jul,Accelevation LLC,Montgomery,Western,Technology,100,"$5,960,000",122,"$13,500,000",2024_annual_monthly_metrics.pdf,7,JobsOhio Economic Development Grant,"$400,000"
2024-Jul,"ACHI, LLC",Lucas,Northwest,Healthcare,1,"$40,000",3,$0,2024_annual_monthly_metrics.pdf,7,JobsOhio Small Business Grant,"$25,000"
2024-Jul,"Betco Corporation, Ltd.",Wood,Northwest,Energy and Chemicals,20,"$1,599,000",225,"$20,000,000",2024_annual_monthly_metrics.pdf,7,JobsOhio Economic Development Grant,"$150,000"
2024-Jul,Clovernook Center for the Blind and Visually Impaired,Hamilton,Southwest,Advanced Manufacturing,5,"$225,000",52,"$150,000",2024_annual_monthly_metrics.pdf,7,JobsOhio Small Business Grant,"$25,000"
2024-Jul,"Compliance Insight, Inc.",Butler,Southwest,Other,5,"$490,000",10,$0,2024_annual_monthly_metrics.pdf,7,JobsOhio Small Business Grant,"$25,000"
2024-Jul,Consolidus LLC,Summit,Northeast,Technology,10,"$460,000",33,"$15,000",2024_annual_monthly_metrics.pdf,7,JobsOhio Small Business Grant,"$25,000"
2024-Jul,"Dayton-Phoenix Group, Inc",Montgomery,Western,Advanced Manufacturing,115,"$5,500,000",223,"$5,850,000",2024_annual_monthly_metrics.pdf,7,JobsOhio Workforce Grant,"$250,000"
2024-Jul,"DB Rediheat, Inc.",Cuyahoga,Northeast,Advanced Manufacturing,3,"$120,000",16,"$104,000",2024_annual_monthly_metrics.pdf,7,JobsOhio Small Business Grant,"$25,000"
2024-Jul,"Doc's Diesel, LLC",Williams,Northwest,Logistics and Distribution,39,"$1,743,680",10,"$4,075,000",2024_annual_monthly_metrics.pdf,7,JobsOhio Economic Development Grant,"$75,000"
2024-Jul,"Dory Power, LLC",Cuyahoga,Northeast,Advanced Manufacturing,7,"$375,000",0,"$725,000",2024_annual_monthly_metrics.pdf,7,JobsOhio Small Business Grant,"$50,000"
2024-Jul,FLEXRACK by Qcells LLC,Mahoning,Northeast,Advanced Manufacturing,27,"$1,498,760",23,"$10,097,800",2024_annual_monthly_metrics.pdf,7,JobsOhio Revitalization Grant,"$200,000"
2024-Jul,"Frankart Electric, L.L.C.",Seneca,Northwest,Advanced Manufacturing,4,"$208,000",31,"$120,000",2024_annual_monthly_metrics.pdf,7,JobsOhio Small Business Grant,"$25,000"
2024-Jul,GBS Corp.,Stark,Northeast,Logistics and Distribution,20,"$1,075,000",75,"$4,200,000",2024_annual_monthly_metrics.pdf,7,JobsOhio Economic Development Grant,"$50,000"
2024-Jul,"Grove City Flex, LLC",Franklin,Central,TBD,TBD,TBD,TBD,"$16,553,673",2024_annual_monthly_metrics.pdf,7,JobsOhio Spec Development Grant - OSIP*,"$1,000,000"
2024-Jul,Humtown Pattern Company,Mahoning,Northeast,Advanced Manufacturing,6,"$245,000",55,"$4,000,000",2024_annual_monthly_metrics.pdf,7,JobsOhio Growth Fund Loan,"$1,200,000"
2024-Jul,Husky Marketing and Supply Company,"Allen, Franklin and Lucas",Central and Northwest,Energy and Chemicals,115,"$14,375,000",942,"$1,441,000,000",2024_annual_monthly_metrics.pdf,7,JobsOhio Workforce Grant,"$4,000,000"
2024-Jul,"Intermountain Electronics, Inc. of Price, Utah",Lawrence,Southeast,Advanced Manufacturing,25,"$1,451,320",62,"$12,000,000",2024_annual_monthly_metrics.pdf,7,JobsOhio Economic Development Grant,"$75,000"
2024-Jul,"Joby Aero, Inc.",Montgomery,Western,Aerospace and Aviation,2000,"$140,566,400",0,"$477,500,000",2024_annual_monthly_metrics.pdf,7,JobsOhio Economic Development Grant,"$110,000,000"
2024-Jul,Kisha & Tabellion Company LLC.,Stark,Northeast,Other,2,"$84,000",5,"$71,608",2024_annual_monthly_metrics.pdf,7,JobsOhio Small Business Grant,"$25,000"
2024-Jul,"McKee Materials, LLC",Washington,Southeast,Energy and Chemicals,5,"$300,000",0,"$717,000",2024_annual_monthly_metrics.pdf,7,JobsOhio Small Business Grant,"$50,000"
2024-Jul,Metallus Inc.,Stark,Northeast,Automotive,10,"$1,500,000",1602,"$112,700,000",2024_annual_monthly_metrics.pdf,7,JobsOhio Economic Development Grant,"$3,000,000"
2024-Jul,Metallus Inc.,Stark,Northeast,Automotive,10,"$1,500,000",1602,"$112,700,000",2024_annual_monthly_metrics.pdf,7,JobsOhio Workforce Grant,"$500,000"
2024-Jul,"Millwood, Inc.",Trumbull,Northeast,Advanced Manufacturing,40,"$3,500,000",115,"$5,000,000",2024_annual_monthly_metrics.pdf,7,JobsOhio Growth Fund Loan,"$4,000,000"
2024-Jul,"Mira Precision Health, Inc.",Warren,Southwest,Healthcare,29,"$2,790,000",12,"$810,500",2024_annual_monthly_metrics.pdf,7,JobsOhio Economic Development Grant,"$100,000"
2024-Jul,Nationwide Belting Sales and Service LLC,Ottawa,Northwest,Other,8,"$364,000",28,"$165,000",2024_annual_monthly_metrics.pdf,7,JobsOhio Small Business Grant,"$25,000"
2024-Jul,Ohio Workroom LLC,Stark,Northeast,Advanced Manufacturing,5,"$185,000",7,"$530,000",2024_annual_monthly_metrics.pdf,7,JobsOhio Small Business Grant,"$25,000"
2024-Jul,"Parsons Concrete Contractors, Inc.",Portage,Northeast,Other,10,"$550,000",30,$0,2024_annual_monthly_metrics.pdf,7,JobsOhio Small Business Grant,"$25,000"
2024-Jul,PB Management Group LLC,Cuyahoga,Northeast,Logistics and Distribution,2,"$80,000",4,"$2,200,000",2024_annual_monthly_metrics.pdf,7,JobsOhio Small Business Grant,"$50,000"
2024-Jul,"Phoenix Steel Service, Inc.",Cuyahoga,Northeast,Advanced Manufacturing,23,"$1,290,200",65,"$5,340,000",2024_annual_monthly_metrics.pdf,7,JobsOhio Revitalization Grant,"$125,000"
2024-Jul,Queerencia LLC,Franklin,Central,Other,3,"$155,000",2,"$5,500",2024_annual_monthly_metrics.pdf,7,JobsOhio Small Business Grant,"$25,000"
2024-Jul,"Solutions Plus, Inc.",Clermont,Southwest,Energy and Chemicals,2,"$83,200",15,"$1,600,000",2024_annual_monthly_metrics.pdf,7,JobsOhio Small Business Grant,"$25,000"
2024-Jul,"Systems Advantage, Inc.",Allen,Northwest,Other,3,"$132,000",10,"$295,137",2024_annual_monthly_metrics.pdf,7,JobsOhio Small Business Grant,"$25,000"
2024-Jul,"Team Wendy, LLC",Cuyahoga,Northeast,Advanced Manufacturing,200,"$15,000,000",200,"$15,000,000",2024_annual_monthly_metrics.pdf,7,JobsOhio Economic Development Grant,"$1,500,000"
2024-Jul,"Team Wendy, LLC",Cuyahoga,Northeast,Advanced Manufacturing,200,"$15,000,000",200,"$15,000,000",2024_annual_monthly_metrics.pdf,7,JobsOhio Workforce Grant,"$500,000"
2024-Jul,"Tempest, Inc.",Cuyahoga,Northeast,Advanced Manufacturing,3,"$240,000",29,$0,2024_annual_monthly_metrics.pdf,7,JobsOhio Small Business Grant,"$25,000"
2024-Jul,"Ursa Major Technologies, Inc.",Mahoning,Northeast,Aerospace and Aviation,15,"$1,125,000",3,"$14,500,000",2024_annual_monthly_metrics.pdf,7,JobsOhio Research & Development Grant,"$4,000,000"
2024-Jul,West Warren Property 1 LLC,Trumbull,Northeast,TBD,TBD,TBD,TBD,"$13,201,044",2024_annual_monthly_metrics.pdf,7,JobsOhio Spec Development Loan - OSIP*,"$2,000,000"
2024-Aug,"ACS Industries, Inc.",Portage,Northeast,Advanced Manufacturing,20,"$1,224,760",80,"$400,000",2024_annual_monthly_metrics.pdf,8,JobsOhio Revitalization Grant,"$100,000"
2024-Aug,"American Regent, Inc.",Franklin,Central,Healthcare,70,"$7,200,000",447,"$265,000,000",2024_annual_monthly_metrics.pdf,8,JobsOhio Economic Development Grant,"$500,000"
2024-Aug,"American Regent, Inc.",Franklin,Central,Healthcare,70,"$7,200,000",447,"$265,000,000",2024_annual_monthly_metrics.pdf,8,JobsOhio Workforce Grant,"$300,000"
2024-Aug,Associated Hygienic Products LLC,Delaware,Central,Healthcare,50,"$2,363,587",230,"$26,000,000",2024_annual_monthly_metrics.pdf,8,JobsOhio Economic Development Grant,"$200,000"
2024-Aug,Blue Label Packaging Company,Fairfield,Central,Advanced Manufacturing,20,"$1,100,000",146,"$8,500,000",2024_annual_monthly_metrics.pdf,8,JobsOhio Growth Fund Loan,"$1,600,000"
2024-Aug,Brackin Metalworks LLC,Stark,Northeast,Advanced Manufacturing,14,"$885,000",19,"$1,525,000",2024_annual_monthly_metrics.pdf,8,JobsOhio Economic Development Grant,"$50,000"
2024-Aug,"Cyfah, LLC",Clark,Western,Advanced Manufacturing,3,"$120,000",26,"$50,000",2024_annual_monthly_metrics.pdf,8,JobsOhio Small Business Grant,"$25,000"
2024-Aug,"Defifoods Group International, Inc.",Defiance,Northwest,Food and Agribusiness,2,"$80,000",3,"$125,000",2024_annual_monthly_metrics.pdf,8,JobsOhio Small Business Grant,"$25,000"
2024-Aug,"Divert, Inc.",Hamilton,Southwest,Energy and Chemicals,50,"$3,630,000",0,"$88,500,000",2024_annual_monthly_metrics.pdf,8,JobsOhio Economic Development Grant,"$500,000"
2024-Aug,"Dmax, Ltd.",Montgomery,Western,Automotive,0,$0,814,"$839,000,000",2024_annual_monthly_metrics.pdf,8,JobsOhio Economic Development Grant,"$7,000,000"
2024-Aug,"Enerfab Power & Industrial, LLC",Hamilton,Southwest,Advanced Manufacturing,44,"$4,118,400",316,"$206,640",2024_annual_monthly_metrics.pdf,8,JobsOhio Economic Development Grant,"$100,000"
2024-Aug,"EXCEL Management Systems, Inc.",Delaware,Central,Technology,15,"$800,000",9,$0,2024_annual_monthly_metrics.pdf,8,JobsOhio Small Business Grant,"$50,000"
2024-Aug,"Flower Manufacturing, LLC",Sandusky,Northwest,Advanced Manufacturing,4,"$160,000",29,$0,2024_annual_monthly_metrics.pdf,8,JobsOhio Small Business Grant,"$25,000"
2024-Aug,"Haag-Streit USA, Inc.",Warren,Southwest,Healthcare,15,"$1,410,000",114,"$4,942,000",2024_annual_monthly_metrics.pdf,8,JobsOhio Economic Development Grant,"$200,000"
2024-Aug,"Honda Development & Manufacturing of America, LLC",Franklin,Central,Automotive,9,"$603,000",0,"$15,000,000",2024_annual_monthly_metrics.pdf,8,JobsOhio Research & Development Grant,"$5,000,000"
2024-Aug,"HR MACHINE ""LLC""",Montgomery,Western,Advanced Manufacturing,2,"$76,960",8,"$505,000",2024_annual_monthly_metrics.pdf,8,JobsOhio Small Business Grant,"$50,000"
2024-Aug,Ice Barrel Inc.,Ashland and Holmes,Northeast and Southeast,Advanced Manufacturing,2,"$125,000",4,"$70,000",2024_annual_monthly_metrics.pdf,8,JobsOhio Small Business Grant,"$25,000"
2024-Aug,"Infinite Management Solutions, LLC",Montgomery,Western,Other,3,"$300,000",23,$0,2024_annual_monthly_metrics.pdf,8,JobsOhio Small Business Grant,"$50,000"
2024-Aug,Integra Mission Critical LLC,Summit,Northeast,Advanced Manufacturing,150,"$10,400,000",44,"$5,000,000",2024_annual_monthly_metrics.pdf,8,JobsOhio Economic Development Grant,"$400,000"
2024-Aug,"International Food Solutions, Inc.",Cuyahoga,Northeast,Food and Agribusiness,220,"$10,400,000",0,"$65,300,000",2024_annual_monthly_metrics.pdf,8,JobsOhio Revitalization Grant,"$1,000,000"
2024-Aug,"Jackson - Grandview Builders, Inc.",Jackson,Southeast,TBD,TBD,TBD,TBD,"$3,600,000",2024_annual_monthly_metrics.pdf,8,JobsOhio Spec Development Grant - OSIP*,"$360,000"
2024-Aug,"KCK PROPERTIES, LTD.",Tuscarawas,Northeast,TBD,TBD,TBD,TBD,"$1,989,221",2024_annual_monthly_metrics.pdf,8,JobsOhio Vibrant Community Grant,"$700,000"
2024-Aug,"Keene, Inc.",Cuyahoga,Northeast,Advanced Manufacturing,10,"$516,795",126,"$1,660,000",2024_annual_monthly_metrics.pdf,8,JobsOhio Growth Fund Loan,"$664,000"
2024-Aug,"MAHLE Behr Mt Sterling, Inc.",Madison,Central,Automotive,0,$0,160,"$5,200,000",2024_annual_monthly_metrics.pdf,8,JobsOhio Economic Development Grant,"$1,000,000"
2024-Aug,Mertz Design Inc.,Hamilton,Southwest,Other,2,"$200,000",11,$0,2024_annual_monthly_metrics.pdf,8,JobsOhio Small Business Grant,"$25,000"
2024-Aug,"Millennium Control Systems, LLC",Cuyahoga,Northeast,Technology,40,"$4,000,000",69,"$3,200,000",2024_annual_monthly_metrics.pdf,8,JobsOhio Economic Development Grant,"$200,000"
2024-Aug,"Moore Consulting Group, LLC",Cuyahoga,Northeast,Healthcare,1,"$62,000",1,$0,2024_annual_monthly_metrics.pdf,8,JobsOhio Small Business Grant,"$25,000"
2024-Aug,Nelson Manufacturing Company,Putnam,Northwest,Advanced Manufacturing,18,"$1,085,760",73,"$18,213,212",2024_annual_monthly_metrics.pdf,8,JobsOhio Growth Fund Loan,"$4,000,000"
2024-Aug,"Neotek Solutions, Inc.",Franklin,Central,Technology,30,"$5,000,000",15,$0,2024_annual_monthly_metrics.pdf,8,JobsOhio Workforce Grant,"$125,000"
2024-Aug,"Persys Engineering, Inc.",Huron,Northeast,Advanced Manufacturing,24,"$1,017,120",0,"$250,000",2024_annual_monthly_metrics.pdf,8,JobsOhio Workforce Grant,"$75,000"
2024-Aug,Pinnacle Warehousing Solutions LLC,Noble,Southeast,Logistics and Distribution,13,"$541,424",21,"$1,320,325",2024_annual_monthly_metrics.pdf,8,JobsOhio Revitalization Grant,"$160,000"
2024-Aug,"Plastic Compounders, Inc.",Guernsey,Southeast,Energy and Chemicals,5,"$174,000",22,"$500,000",2024_annual_monthly_metrics.pdf,8,JobsOhio Small Business Grant,"$25,000"
2024-Aug,Schwab Builders LLC,Putnam,Northwest,Advanced Manufacturing,1,"$48,880",1,"$50,690",2024_annual_monthly_metrics.pdf,8,JobsOhio Small Business Grant,"$25,000"
2024-Aug,Sweet Butter Bakery LLC,Hamilton,Southwest,Food and Agribusiness,1,"$36,400",1,"$30,000",2024_annual_monthly_metrics.pdf,8,JobsOhio Small Business Grant,"$25,000"
2024-Aug,The City of East Liverpool Community Improvement Corporation,Columbiana,Northeast,TBD,TBD,TBD,TBD,"$2,179,500",2024_annual_monthly_metrics.pdf,8,JobsOhio Vibrant Community Grant,"$600,000"
2024-Aug,Titanium Metals Corporation,Jefferson,Southeast,Aerospace and Aviation,50,"$3,262,480",575,"$25,000,000",2024_annual_monthly_metrics.pdf,8,JobsOhio Workforce Grant,"$160,000"
2024-Aug,Topre America Corporation,Clark,Western,Automotive,157,"$6,913,275",580,"$102,000,000",2024_annual_monthly_metrics.pdf,8,JobsOhio Economic Development Grant,"$500,000"
2024-Aug,"Transglobal, Inc.",Trumbull,Northeast,Automotive,40,"$1,497,600",35,"$11,926,055",2024_annual_monthly_metrics.pdf,8,JobsOhio Growth Fund Loan,"$3,000,000"
2024-Aug,"Troy Chemical Industries, Inc.",Geauga,Northeast,Energy and Chemicals,5,"$233,000",15,"$1,965,000",2024_annual_monthly_metrics.pdf,8,JobsOhio Small Business Grant,"$50,000"
2024-Aug,West Warren Property 1 LLC,Trumbull,Northeast,TBD,TBD,TBD,TBD,"$13,201,044",2024_annual_monthly_metrics.pdf,8,JobsOhio Spec Development Grant - OSIP*,"$1,000,000"
2024-Sep,"American Manufacturing, Inc.",Lucas,Northwest,Advanced Manufacturing,3,"$112,320",23,$0,2024_annual_monthly_metrics.pdf,9,JobsOhio Small Business Grant,"$25,000"
2024-Sep,"AmplifyBio, LLC",Licking and Madison,Central,Healthcare,263,"$24,100,000",155,"$132,750,000",2024_annual_monthly_metrics.pdf,9,JobsOhio Economic Development Grant,"$2,250,000"
2024-Sep,"Camaco, LLC. A Delaware Limited Liability Company",Lorain,Northeast,Automotive,104,"$5,270,674",272,"$3,100,000",2024_annual_monthly_metrics.pdf,9,JobsOhio Workforce Grant,"$250,000"
2024-Sep,Cincinnati Children's Hospital Medical Center,Hamilton,Southwest,Healthcare,TBD,TBD,TBD,"$40,000,000",2024_annual_monthly_metrics.pdf,9,JobsOhio Other Loan,"$32,000,000"
2024-Sep,"Core Specialty Insurance Services, Inc.",Hamilton,Southwest,Financial Services,45,"$4,275,000",78,"$2,000,000",2024_annual_monthly_metrics.pdf,9,JobsOhio Economic Development Grant,"$75,000"
2024-Sep,"Flatrock Butcher Block, LLC",Gallia,Southeast,Food and Agribusiness,2,"$68,640",2,"$130,000",2024_annual_monthly_metrics.pdf,9,JobsOhio Small Business Grant,"$25,000"
2024-Sep,"NCF CIM Fabricators, LLC",Richland,Northeast,Advanced Manufacturing,15,"$750,000",19,"$3,600,000",2024_annual_monthly_metrics.pdf,9,JobsOhio Economic Development Grant,"$50,000"
2024-Sep,North Star Bluescope Steel LLC,Fulton,Northwest,Advanced Manufacturing,25,"$2,750,000",577,"$130,000,000",2024_annual_monthly_metrics.pdf,9,JobsOhio Economic Development Grant,"$450,000"
2024-Sep,"Schaeffler Transmission, LLC",Tuscarawas and Wayne,Northeast,Automotive,650,"$54,000,080",1622,"$234,350,000",2024_annual_monthly_metrics.pdf,9,JobsOhio Economic Development Grant,"$10,000,000"
2024-Sep,Speedway LLC,Clark,Western,Energy and Chemicals,0,$0,1175,$0,2024_annual_monthly_metrics.pdf,9,JobsOhio Workforce Grant,"$750,000"
2024-Sep,Spirit Avionics LTD,Franklin,Central,Aerospace and Aviation,2,"$160,000",17,$0,2024_annual_monthly_metrics.pdf,9,JobsOhio Small Business Grant,"$50,000"
2024-Sep,"The Safety Company, LLC",Cuyahoga,Northeast,Other,20,"$1,300,000",21,"$925,000",2024_annual_monthly_metrics.pdf,9,JobsOhio Revitalization Grant,"$100,000"
2024-Sep,"Top Property Holdings, LLC",Mahoning,Northeast,TBD,TBD,TBD,TBD,"$7,476,000",2024_annual_monthly_metrics.pdf,9,JobsOhio Spec Development Loan - OSIP*,"$1,986,000"
2024-Oct,"ACI Services, Inc.",Guernsey,Southeast,Advanced Manufacturing,5,"$360,000",51,"$135,000",2024_annual_monthly_metrics.pdf,10,JobsOhio Economic Development Grant,"$30,000"
2024-Oct,"Ameriseal & Restoration, LLC",Portage,Northeast,Other,4,"$240,000",33,$0,2024_annual_monthly_metrics.pdf,10,JobsOhio Small Business Grant,"$25,000"
2024-Oct,"AMfgLabs, LLC",Belmont,Southeast,Advanced Manufacturing,15,"$1,500,000",3,"$1,001,479",2024_annual_monthly_metrics.pdf,10,JobsOhio Revitalization Grant,"$350,000"
2024-Oct,"AMG Products, LLC",Knox,Central,Advanced Manufacturing,5,"$294,000",15,"$635,000",2024_annual_monthly_metrics.pdf,10,JobsOhio Small Business Grant,"$50,000"
2024-Oct,"Annarino Foods, LTD.",Montgomery,Western,Food and Agribusiness,3,"$150,000",20,$0,2024_annual_monthly_metrics.pdf,10,JobsOhio Small Business Grant,"$25,000"
2024-Oct,"Aptiv Services US, LLC",Trumbull,Northeast,Automotive,0,$0,225,"$53,000,000",2024_annual_monthly_metrics.pdf,10,JobsOhio Economic Development Grant,"$400,000"
2024-Oct,"Autogate, Inc.",Erie,Northeast,Advanced Manufacturing,15,"$777,400",67,"$1,650,000",2024_annual_monthly_metrics.pdf,10,JobsOhio Economic Development Grant,"$50,000"
2024-Oct,"Buffalo Wings & Rings, LLC",Clermont,Southwest,Food and Agribusiness,6,"$420,362",32,"$4,876,520",2024_annual_monthly_metrics.pdf,10,JobsOhio Growth Fund Loan,"$1,700,000"
2024-Oct,"Bula Forge & Machine, Inc.",Cuyahoga,Northeast,Advanced Manufacturing,8,"$465,920",38,"$40,948",2024_annual_monthly_metrics.pdf,10,JobsOhio Small Business Grant,"$25,000"
2024-Oct,Carborundum Grinding Wheel Company,Hocking,Southeast,Advanced Manufacturing,3,"$116,064",23,"$441,804",2024_annual_monthly_metrics.pdf,10,JobsOhio Small Business Grant,"$50,000"
2024-Oct,"Carolina Stair Company, Inc.",Tuscarawas,Northeast,Advanced Manufacturing,8,"$400,000",32,"$1,700,000",2024_annual_monthly_metrics.pdf,10,JobsOhio Small Business Grant,"$25,000"
2024-Oct,Clark Fixture Technologies Inc.,Wood,Northwest,Aerospace and Aviation,5,"$301,600",28,$0,2024_annual_monthly_metrics.pdf,10,JobsOhio Small Business Grant,"$50,000"
2024-Oct,Cole's Coatings LLC,Highland,Southeast,Advanced Manufacturing,1,"$39,520",0,"$73,800",2024_annual_monthly_metrics.pdf,10,JobsOhio Small Business Grant,"$25,000"
2024-Oct,Denissoff Enterprises LLC,Stark,Northeast,Energy and Chemicals,15,"$1,000,000",15,"$1,500,000",2024_annual_monthly_metrics.pdf,10,JobsOhio Economic Development Grant,"$50,000"
